computed,name,score,SpectraID
FALSE,Indole-3-acetonitrile,0,KO001206
FALSE,Indol-3-ylacetonitrile,0,KO001206
FALSE,3-Indoleacetonitrile,0,KO001207
FALSE,(Indole-3-yl)acetonitrile,0,KO001207
FALSE,Indole-3-acetonitrile,0,KO001207
FALSE,Indol-3-ylacetonitrile,0,KO001207
FALSE,3-Indoleacetonitrile,0,KO001208
FALSE,(Indole-3-yl)acetonitrile,0,KO001208
FALSE,Indole-3-acetonitrile,0,KO001208
FALSE,Indol-3-ylacetonitrile,0,KO001208
FALSE,3-Indoleacetonitrile,0,KO001209
FALSE,(Indole-3-yl)acetonitrile,0,KO001209
FALSE,Indole-3-acetonitrile,0,KO001209
FALSE,Indol-3-ylacetonitrile,0,KO001209
FALSE,3-Indoleacetonitrile,0,KO001210
FALSE,(Indole-3-yl)acetonitrile,0,KO001210
FALSE,Indole-3-acetonitrile,0,KO001210
FALSE,Indol-3-ylacetonitrile,0,KO001210
FALSE,Isoferulate,0,KO001211
FALSE,Isoferulic acid,0,KO001211
FALSE,Isoferulate,0,KO001212
FALSE,Isoferulic acid,0,KO001212
FALSE,Isoferulate,0,KO001213
FALSE,Isoferulic acid,0,KO001213
FALSE,Isoferulate,0,KO001214
FALSE,Isoferulic acid,0,KO001214
FALSE,Isoferulate,0,KO001215
FALSE,Isoferulic acid,0,KO001215
FALSE,3-Indolebutyrate,0,KO001216
FALSE,Indolebutyric acid,0,KO001216
FALSE,3-Indolebutyric acid,0,KO001216
FALSE,3-Indolebutyrate,0,KO001217
FALSE,Indolebutyric acid,0,KO001217
FALSE,3-Indolebutyric acid,0,KO001217
FALSE,3-Indolebutyrate,0,KO001218
FALSE,Indolebutyric acid,0,KO001218
FALSE,3-Indolebutyric acid,0,KO001218
FALSE,3-Indolebutyrate,0,KO001219
FALSE,Indolebutyric acid,0,KO001219
FALSE,3-Indolebutyric acid,0,KO001219
FALSE,3-Indolebutyrate,0,KO001220
FALSE,Indolebutyric acid,0,KO001220
FALSE,3-Indolebutyric acid,0,KO001220
FALSE,Indole-3-acetamide,0,KO001221
FALSE,Indole-3-acetamide,0,KO001222
FALSE,Indole-3-acetamide,0,KO001223
FALSE,Indole-3-acetamide,0,KO001224
FALSE,Indole-3-acetamide,0,KO001225
FALSE,Indole-3-acetate,0,KO001226
FALSE,Indoleacetate,0,KO001226
FALSE,Indoleacetic acid,0,KO001226
FALSE,Indole-3-acetic acid,0,KO001226
FALSE,Indole-3-acetate,0,KO001227
FALSE,Indoleacetate,0,KO001227
FALSE,Indoleacetic acid,0,KO001227
FALSE,Indole-3-acetic acid,0,KO001227
FALSE,Indole-3-acetate,0,KO001228
FALSE,Indoleacetate,0,KO001228
FALSE,Indoleacetic acid,0,KO001228
FALSE,Indole-3-acetic acid,0,KO001228
FALSE,Indole-3-acetate,0,KO001229
FALSE,Indoleacetate,0,KO001229
FALSE,Indoleacetic acid,0,KO001229
FALSE,Indole-3-acetic acid,0,KO001229
FALSE,Indole-3-acetate,0,KO001230
FALSE,Indoleacetate,0,KO001230
FALSE,Indoleacetic acid,0,KO001230
FALSE,Indole-3-acetic acid,0,KO001230
FALSE,Isethionate,0,KO001231
FALSE,2-Hydroxyethanesulfonic acid,0,KO001231
FALSE,Isethionic acid,0,KO001231
FALSE,2-Hydroxyethane-1-sulfonic acid,0,KO001231
FALSE,2-Hydroxyethanesulfonate,0,KO001231
FALSE,Isethionate,0,KO001232
FALSE,2-Hydroxyethanesulfonic acid,0,KO001232
FALSE,Isethionic acid,0,KO001232
FALSE,2-Hydroxyethane-1-sulfonic acid,0,KO001232
FALSE,2-Hydroxyethanesulfonate,0,KO001232
FALSE,Isethionate,0,KO001233
FALSE,2-Hydroxyethanesulfonic acid,0,KO001233
FALSE,Isethionic acid,0,KO001233
FALSE,2-Hydroxyethane-1-sulfonic acid,0,KO001233
FALSE,2-Hydroxyethanesulfonate,0,KO001233
FALSE,Isethionate,0,KO001234
FALSE,2-Hydroxyethanesulfonic acid,0,KO001234
FALSE,Isethionic acid,0,KO001234
FALSE,2-Hydroxyethane-1-sulfonic acid,0,KO001234
FALSE,2-Hydroxyethanesulfonate,0,KO001234
FALSE,Isethionate,0,KO001235
FALSE,2-Hydroxyethanesulfonic acid,0,KO001235
FALSE,Isethionic acid,0,KO001235
FALSE,2-Hydroxyethane-1-sulfonic acid,0,KO001235
FALSE,2-Hydroxyethanesulfonate,0,KO001235
FALSE,2-Isopropylmalate,0,KO001236
FALSE,2-Hydroxy-2-isopropylbutanedioate,0,KO001236
FALSE,3-Hydroxy-4-methyl-3-carboxypentanoate,0,KO001236
FALSE,2-Isopropylmalic acid,0,KO001236
FALSE,3-Carboxy-3-hydroxy-4-methylpentanoate,0,KO001236
FALSE,(2S)-2-Isopropylmalate,0,KO001236
FALSE,3-Carboxy-3-hydroxyisocaproate,0,KO001236
FALSE,3-Carboxy-3-hydroxy-isocaproate,0,KO001236
FALSE,2-Isopropylmalate,0,KO001237
FALSE,2-Hydroxy-2-isopropylbutanedioate,0,KO001237
FALSE,3-Hydroxy-4-methyl-3-carboxypentanoate,0,KO001237
FALSE,2-Isopropylmalic acid,0,KO001237
FALSE,3-Carboxy-3-hydroxy-4-methylpentanoate,0,KO001237
FALSE,(2S)-2-Isopropylmalate,0,KO001237
FALSE,3-Carboxy-3-hydroxyisocaproate,0,KO001237
FALSE,3-Carboxy-3-hydroxy-isocaproate,0,KO001237
FALSE,2-Isopropylmalate,0,KO001238
FALSE,2-Hydroxy-2-isopropylbutanedioate,0,KO001238
FALSE,3-Hydroxy-4-methyl-3-carboxypentanoate,0,KO001238
FALSE,2-Isopropylmalic acid,0,KO001238
FALSE,3-Carboxy-3-hydroxy-4-methylpentanoate,0,KO001238
FALSE,(2S)-2-Isopropylmalate,0,KO001238
FALSE,3-Carboxy-3-hydroxyisocaproate,0,KO001238
FALSE,3-Carboxy-3-hydroxy-isocaproate,0,KO001238
FALSE,2-Isopropylmalate,0,KO001239
FALSE,2-Hydroxy-2-isopropylbutanedioate,0,KO001239
FALSE,3-Hydroxy-4-methyl-3-carboxypentanoate,0,KO001239
FALSE,2-Isopropylmalic acid,0,KO001239
FALSE,3-Carboxy-3-hydroxy-4-methylpentanoate,0,KO001239
FALSE,(2S)-2-Isopropylmalate,0,KO001239
FALSE,3-Carboxy-3-hydroxyisocaproate,0,KO001239
FALSE,3-Carboxy-3-hydroxy-isocaproate,0,KO001239
FALSE,2-Isopropylmalate,0,KO001240
FALSE,2-Hydroxy-2-isopropylbutanedioate,0,KO001240
FALSE,3-Hydroxy-4-methyl-3-carboxypentanoate,0,KO001240
FALSE,2-Isopropylmalic acid,0,KO001240
FALSE,3-Carboxy-3-hydroxy-4-methylpentanoate,0,KO001240
FALSE,(2S)-2-Isopropylmalate,0,KO001240
FALSE,3-Carboxy-3-hydroxyisocaproate,0,KO001240
FALSE,3-Carboxy-3-hydroxy-isocaproate,0,KO001240
FALSE,3-Iodotyrosine,0,KO001241
FALSE,3-Iodo-L-tyrosine,0,KO001241
FALSE,3-Iodotyrosine,0,KO001242
FALSE,3-Iodo-L-tyrosine,0,KO001242
FALSE,3-Iodotyrosine,0,KO001243
FALSE,3-Iodo-L-tyrosine,0,KO001243
FALSE,3-Iodotyrosine,0,KO001244
FALSE,3-Iodo-L-tyrosine,0,KO001244
FALSE,3-Iodotyrosine,0,KO001245
FALSE,3-Iodo-L-tyrosine,0,KO001245
FALSE,3-Indoxyl sulfate,0,KO001246
FALSE,Indoxylsulfuric acid,0,KO001246
FALSE,"1H-Indol-3-ol, hydrogen sulfate (ester)",0,KO001246
FALSE,INDICAN,0,KO001246
FALSE,3-Indoxylsulfuric acid,0,KO001246
FALSE,3-sulfooxy-1H-indole,0,KO001246
FALSE,Indican (metabolic indican),0,KO001246
FALSE,Indican (metabolic indolyl sulfate),0,KO001246
FALSE,Indoxyl sulfate,0,KO001246
FALSE,3-Indoxyl sulfate,0,KO001247
FALSE,Indoxylsulfuric acid,0,KO001247
FALSE,"1H-Indol-3-ol, hydrogen sulfate (ester)",0,KO001247
FALSE,INDICAN,0,KO001247
FALSE,3-Indoxylsulfuric acid,0,KO001247
FALSE,3-sulfooxy-1H-indole,0,KO001247
FALSE,Indican (metabolic indican),0,KO001247
FALSE,Indican (metabolic indolyl sulfate),0,KO001247
FALSE,Indoxyl sulfate,0,KO001247
FALSE,3-Indoxyl sulfate,0,KO001248
FALSE,Indoxylsulfuric acid,0,KO001248
FALSE,"1H-Indol-3-ol, hydrogen sulfate (ester)",0,KO001248
FALSE,INDICAN,0,KO001248
FALSE,3-Indoxylsulfuric acid,0,KO001248
FALSE,3-sulfooxy-1H-indole,0,KO001248
FALSE,Indican (metabolic indican),0,KO001248
FALSE,Indican (metabolic indolyl sulfate),0,KO001248
FALSE,Indoxyl sulfate,0,KO001248
FALSE,3-Indoxyl sulfate,0,KO001249
FALSE,Indoxylsulfuric acid,0,KO001249
FALSE,"1H-Indol-3-ol, hydrogen sulfate (ester)",0,KO001249
FALSE,INDICAN,0,KO001249
FALSE,3-Indoxylsulfuric acid,0,KO001249
FALSE,3-sulfooxy-1H-indole,0,KO001249
FALSE,Indican (metabolic indican),0,KO001249
FALSE,Indican (metabolic indolyl sulfate),0,KO001249
FALSE,Indoxyl sulfate,0,KO001249
FALSE,3-Indoxyl sulfate,0,KO001250
FALSE,Indoxylsulfuric acid,0,KO001250
FALSE,"1H-Indol-3-ol, hydrogen sulfate (ester)",0,KO001250
FALSE,INDICAN,0,KO001250
FALSE,3-Indoxylsulfuric acid,0,KO001250
FALSE,3-sulfooxy-1H-indole,0,KO001250
FALSE,Indican (metabolic indican),0,KO001250
FALSE,Indican (metabolic indolyl sulfate),0,KO001250
FALSE,Indoxyl sulfate,0,KO001250
FALSE,Isonicotinate hydrazide,0,KO001251
FALSE,Isoniazid,0,KO001251
FALSE,Isonicotinic acid hydrazide,0,KO001251
FALSE,Isonicotinate hydrazide,0,KO001252
FALSE,Isoniazid,0,KO001252
FALSE,Isonicotinic acid hydrazide,0,KO001252
FALSE,Isonicotinate hydrazide,0,KO001253
FALSE,Isoniazid,0,KO001253
FALSE,Isonicotinic acid hydrazide,0,KO001253
FALSE,Isonicotinate hydrazide,0,KO001254
FALSE,Isoniazid,0,KO001254
FALSE,Isonicotinic acid hydrazide,0,KO001254
FALSE,Isonicotinate hydrazide,0,KO001255
FALSE,Isoniazid,0,KO001255
FALSE,Isonicotinic acid hydrazide,0,KO001255
FALSE,2-Oxoadipate,0,KO001256
FALSE,2-Oxoadipic acid,0,KO001256
FALSE,2-Oxoadipate,0,KO001257
FALSE,2-Oxoadipic acid,0,KO001257
FALSE,2-Oxoadipate,0,KO001258
FALSE,2-Oxoadipic acid,0,KO001258
FALSE,2-Oxoadipate,0,KO001259
FALSE,2-Oxoadipic acid,0,KO001259
FALSE,2-Oxoadipate,0,KO001260
FALSE,2-Oxoadipic acid,0,KO001260
FALSE,Leu,0,KO001261
FALSE,L-Leucine,0,KO001261
FALSE,2-Amino-4-methylvaleric acid,0,KO001261
FALSE,(2S)-alpha-Leucine,0,KO001261
FALSE,(2S)-alpha-2-Amino-4-methylvaleric acid,0,KO001261
FALSE,Leu,0,KO001262
FALSE,L-Leucine,0,KO001262
FALSE,2-Amino-4-methylvaleric acid,0,KO001262
FALSE,(2S)-alpha-Leucine,0,KO001262
FALSE,(2S)-alpha-2-Amino-4-methylvaleric acid,0,KO001262
FALSE,Leu,0,KO001263
FALSE,L-Leucine,0,KO001263
FALSE,2-Amino-4-methylvaleric acid,0,KO001263
FALSE,(2S)-alpha-Leucine,0,KO001263
FALSE,(2S)-alpha-2-Amino-4-methylvaleric acid,0,KO001263
FALSE,Leu,0,KO001264
FALSE,L-Leucine,0,KO001264
FALSE,2-Amino-4-methylvaleric acid,0,KO001264
FALSE,(2S)-alpha-Leucine,0,KO001264
FALSE,(2S)-alpha-2-Amino-4-methylvaleric acid,0,KO001264
FALSE,Lys,0,KO001265
FALSE,L-Lysine,0,KO001265
FALSE,Lysine acid,0,KO001265
FALSE,"2,6-Diaminohexanoic acid",0,KO001265
FALSE,L-(+)-Lysine,0,KO001265
FALSE,Lys,0,KO001266
FALSE,L-Lysine,0,KO001266
FALSE,Lysine acid,0,KO001266
FALSE,"2,6-Diaminohexanoic acid",0,KO001266
FALSE,L-(+)-Lysine,0,KO001266
FALSE,Lys,0,KO001267
FALSE,L-Lysine,0,KO001267
FALSE,Lysine acid,0,KO001267
FALSE,"2,6-Diaminohexanoic acid",0,KO001267
FALSE,L-(+)-Lysine,0,KO001267
FALSE,Lys,0,KO001268
FALSE,L-Lysine,0,KO001268
FALSE,Lysine acid,0,KO001268
FALSE,"2,6-Diaminohexanoic acid",0,KO001268
FALSE,L-(+)-Lysine,0,KO001268
FALSE,Lys,0,KO001269
FALSE,L-Lysine,0,KO001269
FALSE,Lysine acid,0,KO001269
FALSE,"2,6-Diaminohexanoic acid",0,KO001269
FALSE,L-(+)-Lysine,0,KO001269
FALSE,Lactate,0,KO001270
FALSE,(S)-Lactate,0,KO001270
FALSE,L-Lactic acid,0,KO001270
FALSE,L-Lactate,0,KO001270
FALSE,Lactic acid,0,KO001270
FALSE,Lactate,0,KO001271
FALSE,(S)-Lactate,0,KO001271
FALSE,L-Lactic acid,0,KO001271
FALSE,L-Lactate,0,KO001271
FALSE,Lactic acid,0,KO001271
FALSE,Lactate,0,KO001272
FALSE,(S)-Lactate,0,KO001272
FALSE,L-Lactic acid,0,KO001272
FALSE,L-Lactate,0,KO001272
FALSE,Lactic acid,0,KO001272
FALSE,Lactate,0,KO001273
FALSE,(S)-Lactate,0,KO001273
FALSE,L-Lactic acid,0,KO001273
FALSE,L-Lactate,0,KO001273
FALSE,Lactic acid,0,KO001273
FALSE,Lactate,0,KO001274
FALSE,(S)-Lactate,0,KO001274
FALSE,L-Lactic acid,0,KO001274
FALSE,L-Lactate,0,KO001274
FALSE,Lactic acid,0,KO001274
FALSE,Leupeptin,0,KO001275
FALSE,Leupeptin,0,KO001276
FALSE,Leupeptin,0,KO001277
FALSE,Leupeptin,0,KO001278
FALSE,Leupeptin,0,KO001279
FALSE,Leu-Leu-Tyr,0,KO001280
FALSE,LLY,0,KO001280
FALSE,Leu-Leu-Tyr,0,KO001281
FALSE,LLY,0,KO001281
FALSE,Leu-Leu-Tyr,0,KO001282
FALSE,LLY,0,KO001282
FALSE,Leu-Leu-Tyr,0,KO001283
FALSE,LLY,0,KO001283
FALSE,Leu-Leu-Tyr,0,KO001284
FALSE,LLY,0,KO001284
FALSE,Laurate,0,KO001285
FALSE,Dodecanoic acid,0,KO001285
FALSE,Lauric acid,0,KO001285
FALSE,Dodecylcarboxylate,0,KO001285
FALSE,Dodecanoate,0,KO001285
FALSE,Laurate,0,KO001286
FALSE,Dodecanoic acid,0,KO001286
FALSE,Lauric acid,0,KO001286
FALSE,Dodecylcarboxylate,0,KO001286
FALSE,Dodecanoate,0,KO001286
FALSE,Laurate,0,KO001287
FALSE,Dodecanoic acid,0,KO001287
FALSE,Lauric acid,0,KO001287
FALSE,Dodecylcarboxylate,0,KO001287
FALSE,Dodecanoate,0,KO001287
FALSE,Laurate,0,KO001288
FALSE,Dodecanoic acid,0,KO001288
FALSE,Lauric acid,0,KO001288
FALSE,Dodecylcarboxylate,0,KO001288
FALSE,Dodecanoate,0,KO001288
FALSE,Laurate,0,KO001289
FALSE,Dodecanoic acid,0,KO001289
FALSE,Lauric acid,0,KO001289
FALSE,Dodecylcarboxylate,0,KO001289
FALSE,Dodecanoate,0,KO001289
FALSE,S-Lactoylglutathione,0,KO001290
FALSE,(R)-S-Lactoylglutathione,0,KO001290
FALSE,S-Lactoylglutathione,0,KO001291
FALSE,(R)-S-Lactoylglutathione,0,KO001291
FALSE,S-Lactoylglutathione,0,KO001292
FALSE,(R)-S-Lactoylglutathione,0,KO001292
FALSE,S-Lactoylglutathione,0,KO001293
FALSE,(R)-S-Lactoylglutathione,0,KO001293
FALSE,S-Lactoylglutathione,0,KO001294
FALSE,(R)-S-Lactoylglutathione,0,KO001294
FALSE,"(9Z, 12Z)-Octadecadienoate",0,KO001295
FALSE,Linoleic acid,0,KO001295
FALSE,"9-cis,12-cis-Octadecadienoic acid",0,KO001295
FALSE,"(9Z,12Z)-Octadecadienoic acid",0,KO001295
FALSE,"9-cis,12-cis-Octadecadienoate",0,KO001295
FALSE,Linoleate,0,KO001295
FALSE,"(9Z, 12Z)-Octadecadienoate",0,KO001296
FALSE,Linoleic acid,0,KO001296
FALSE,"9-cis,12-cis-Octadecadienoic acid",0,KO001296
FALSE,"(9Z,12Z)-Octadecadienoic acid",0,KO001296
FALSE,"9-cis,12-cis-Octadecadienoate",0,KO001296
FALSE,Linoleate,0,KO001296
FALSE,"(9Z, 12Z)-Octadecadienoate",0,KO001297
FALSE,Linoleic acid,0,KO001297
FALSE,"9-cis,12-cis-Octadecadienoic acid",0,KO001297
FALSE,"(9Z,12Z)-Octadecadienoic acid",0,KO001297
FALSE,"9-cis,12-cis-Octadecadienoate",0,KO001297
FALSE,Linoleate,0,KO001297
FALSE,"(9Z, 12Z)-Octadecadienoate",0,KO001298
FALSE,Linoleic acid,0,KO001298
FALSE,"9-cis,12-cis-Octadecadienoic acid",0,KO001298
FALSE,"(9Z,12Z)-Octadecadienoic acid",0,KO001298
FALSE,"9-cis,12-cis-Octadecadienoate",0,KO001298
FALSE,Linoleate,0,KO001298
FALSE,"(9Z, 12Z)-Octadecadienoate",0,KO001299
FALSE,Linoleic acid,0,KO001299
FALSE,"9-cis,12-cis-Octadecadienoic acid",0,KO001299
FALSE,"(9Z,12Z)-Octadecadienoic acid",0,KO001299
FALSE,"9-cis,12-cis-Octadecadienoate",0,KO001299
FALSE,Linoleate,0,KO001299
FALSE,Loganate,0,KO001300
FALSE,Loganic acid,0,KO001300
FALSE,Loganate,0,KO001301
FALSE,Loganic acid,0,KO001301
FALSE,Loganate,0,KO001302
FALSE,Loganic acid,0,KO001302
FALSE,Loganate,0,KO001303
FALSE,Loganic acid,0,KO001303
FALSE,Loganate,0,KO001304
FALSE,Loganic acid,0,KO001304
FALSE,Malate,0,KO001305
FALSE,L-Apple acid,0,KO001305
FALSE,L-Malate,0,KO001305
FALSE,(S)-Malate,0,KO001305
FALSE,L-2-Hydroxybutanedioic acid,0,KO001305
FALSE,L-Malic acid,0,KO001305
FALSE,Malic acid,0,KO001305
FALSE,Malate,0,KO001306
FALSE,L-Apple acid,0,KO001306
FALSE,L-Malate,0,KO001306
FALSE,(S)-Malate,0,KO001306
FALSE,L-2-Hydroxybutanedioic acid,0,KO001306
FALSE,L-Malic acid,0,KO001306
FALSE,Malic acid,0,KO001306
FALSE,Malate,0,KO001307
FALSE,L-Apple acid,0,KO001307
FALSE,L-Malate,0,KO001307
FALSE,(S)-Malate,0,KO001307
FALSE,L-2-Hydroxybutanedioic acid,0,KO001307
FALSE,L-Malic acid,0,KO001307
FALSE,Malic acid,0,KO001307
FALSE,Malate,0,KO001308
FALSE,L-Apple acid,0,KO001308
FALSE,L-Malate,0,KO001308
FALSE,(S)-Malate,0,KO001308
FALSE,L-2-Hydroxybutanedioic acid,0,KO001308
FALSE,L-Malic acid,0,KO001308
FALSE,Malic acid,0,KO001308
FALSE,Malate,0,KO001309
FALSE,L-Apple acid,0,KO001309
FALSE,L-Malate,0,KO001309
FALSE,(S)-Malate,0,KO001309
FALSE,L-2-Hydroxybutanedioic acid,0,KO001309
FALSE,L-Malic acid,0,KO001309
FALSE,Malic acid,0,KO001309
FALSE,Met,0,KO001310
FALSE,L-2-Amino-4methylthiobutyric acid,0,KO001310
FALSE,L-Methionine,0,KO001310
FALSE,Met,0,KO001311
FALSE,L-2-Amino-4methylthiobutyric acid,0,KO001311
FALSE,L-Methionine,0,KO001311
FALSE,Met,0,KO001312
FALSE,L-2-Amino-4methylthiobutyric acid,0,KO001312
FALSE,L-Methionine,0,KO001312
FALSE,Met,0,KO001313
FALSE,L-2-Amino-4methylthiobutyric acid,0,KO001313
FALSE,L-Methionine,0,KO001313
FALSE,Met,0,KO001314
FALSE,L-2-Amino-4methylthiobutyric acid,0,KO001314
FALSE,L-Methionine,0,KO001314
FALSE,3-Methyl-2-oxobutanoate,0,KO001315
FALSE,2-Keto-3-methylbutyric acid,0,KO001315
FALSE,2-Ketovaline,0,KO001315
FALSE,2-Oxoisopentanoate,0,KO001315
FALSE,3-Methyl-2-oxobutyric acid,0,KO001315
FALSE,3-Methyl-2-oxobutanoic acid,0,KO001315
FALSE,2-Oxo-3-methylbutanoate,0,KO001315
FALSE,alpha-Ketovaline,0,KO001315
FALSE,2-Oxoisovalerate,0,KO001315
FALSE,Ketovaline,0,KO001315
FALSE,3-Methyl-2-oxobutanoate,0,KO001316
FALSE,2-Keto-3-methylbutyric acid,0,KO001316
FALSE,2-Ketovaline,0,KO001316
FALSE,2-Oxoisopentanoate,0,KO001316
FALSE,3-Methyl-2-oxobutyric acid,0,KO001316
FALSE,3-Methyl-2-oxobutanoic acid,0,KO001316
FALSE,2-Oxo-3-methylbutanoate,0,KO001316
FALSE,alpha-Ketovaline,0,KO001316
FALSE,2-Oxoisovalerate,0,KO001316
FALSE,Ketovaline,0,KO001316
FALSE,3-Methyl-2-oxobutanoate,0,KO001317
FALSE,2-Keto-3-methylbutyric acid,0,KO001317
FALSE,2-Ketovaline,0,KO001317
FALSE,2-Oxoisopentanoate,0,KO001317
FALSE,3-Methyl-2-oxobutyric acid,0,KO001317
FALSE,3-Methyl-2-oxobutanoic acid,0,KO001317
FALSE,2-Oxo-3-methylbutanoate,0,KO001317
FALSE,alpha-Ketovaline,0,KO001317
FALSE,2-Oxoisovalerate,0,KO001317
FALSE,Ketovaline,0,KO001317
FALSE,3-Methyl-2-oxobutanoate,0,KO001318
FALSE,2-Keto-3-methylbutyric acid,0,KO001318
FALSE,2-Ketovaline,0,KO001318
FALSE,2-Oxoisopentanoate,0,KO001318
FALSE,3-Methyl-2-oxobutyric acid,0,KO001318
FALSE,3-Methyl-2-oxobutanoic acid,0,KO001318
FALSE,2-Oxo-3-methylbutanoate,0,KO001318
FALSE,alpha-Ketovaline,0,KO001318
FALSE,2-Oxoisovalerate,0,KO001318
FALSE,Ketovaline,0,KO001318
FALSE,4-Methyl-2-oxopentanoate,0,KO001319
FALSE,2-Oxoisocaproate,0,KO001319
FALSE,Ketoleucine,0,KO001319
FALSE,4-Methyl-2-oxopentanoate,0,KO001320
FALSE,2-Oxoisocaproate,0,KO001320
FALSE,Ketoleucine,0,KO001320
FALSE,4-Methyl-2-oxopentanoate,0,KO001321
FALSE,2-Oxoisocaproate,0,KO001321
FALSE,Ketoleucine,0,KO001321
FALSE,4-Methyl-2-oxopentanoate,0,KO001322
FALSE,2-Oxoisocaproate,0,KO001322
FALSE,Ketoleucine,0,KO001322
FALSE,4-Methyl-2-oxopentanoate,0,KO001323
FALSE,2-Oxoisocaproate,0,KO001323
FALSE,Ketoleucine,0,KO001323
FALSE,Mannose 6-phosphate,0,KO001324
FALSE,D-Mannose 6-phosphate,0,KO001324
FALSE,D-Mannose-6-phosphate,0,KO001324
FALSE,Mannose 6-phosphate,0,KO001325
FALSE,D-Mannose 6-phosphate,0,KO001325
FALSE,D-Mannose-6-phosphate,0,KO001325
FALSE,Mannose 6-phosphate,0,KO001326
FALSE,D-Mannose 6-phosphate,0,KO001326
FALSE,D-Mannose-6-phosphate,0,KO001326
FALSE,Mannose 6-phosphate,0,KO001327
FALSE,D-Mannose 6-phosphate,0,KO001327
FALSE,D-Mannose-6-phosphate,0,KO001327
FALSE,threo-b-methylaspartate,0,KO001328
FALSE,L-threo-3-Methylaspartate,0,KO001328
FALSE,DL-threo-beta-Methylaspartic acid,0,KO001328
FALSE,threo-b-methylaspartate,0,KO001329
FALSE,L-threo-3-Methylaspartate,0,KO001329
FALSE,DL-threo-beta-Methylaspartic acid,0,KO001329
FALSE,threo-b-methylaspartate,0,KO001330
FALSE,L-threo-3-Methylaspartate,0,KO001330
FALSE,DL-threo-beta-Methylaspartic acid,0,KO001330
FALSE,threo-b-methylaspartate,0,KO001331
FALSE,L-threo-3-Methylaspartate,0,KO001331
FALSE,DL-threo-beta-Methylaspartic acid,0,KO001331
FALSE,threo-b-methylaspartate,0,KO001332
FALSE,L-threo-3-Methylaspartate,0,KO001332
FALSE,DL-threo-beta-Methylaspartic acid,0,KO001332
FALSE,Malonate,0,KO001333
FALSE,Malonic acid,0,KO001333
FALSE,Propanedioic acid,0,KO001333
FALSE,Malonate,0,KO001334
FALSE,Malonic acid,0,KO001334
FALSE,Propanedioic acid,0,KO001334
FALSE,Malonate,0,KO001335
FALSE,Malonic acid,0,KO001335
FALSE,Propanedioic acid,0,KO001335
FALSE,Malonate,0,KO001336
FALSE,Malonic acid,0,KO001336
FALSE,Propanedioic acid,0,KO001336
FALSE,Malonate,0,KO001337
FALSE,Malonic acid,0,KO001337
FALSE,Propanedioic acid,0,KO001337
FALSE,Methylmalonate,0,KO001338
FALSE,Methylmalonic acid,0,KO001338
FALSE,Methylmalonate,0,KO001339
FALSE,Methylmalonic acid,0,KO001339
FALSE,Methylmalonate,0,KO001340
FALSE,Methylmalonic acid,0,KO001340
FALSE,Methylmalonate,0,KO001341
FALSE,Methylmalonic acid,0,KO001341
FALSE,Methylmalonate,0,KO001342
FALSE,Methylmalonic acid,0,KO001342
FALSE,1-Methylhydantoin,0,KO001343
FALSE,"N-Methylimidazolidine-2,4-dione",0,KO001343
FALSE,N-Methylhydantoin,0,KO001343
FALSE,1-Methylhydantoin,0,KO001344
FALSE,"N-Methylimidazolidine-2,4-dione",0,KO001344
FALSE,N-Methylhydantoin,0,KO001344
FALSE,1-Methylhydantoin,0,KO001345
FALSE,"N-Methylimidazolidine-2,4-dione",0,KO001345
FALSE,N-Methylhydantoin,0,KO001345
FALSE,1-Methylhydantoin,0,KO001346
FALSE,"N-Methylimidazolidine-2,4-dione",0,KO001346
FALSE,N-Methylhydantoin,0,KO001346
FALSE,1-Methylhydantoin,0,KO001347
FALSE,"N-Methylimidazolidine-2,4-dione",0,KO001347
FALSE,N-Methylhydantoin,0,KO001347
FALSE,4-Methylbenzoate,0,KO001348
FALSE,Toluenecarboxylic acid,0,KO001348
FALSE,4-Methylbenzoic acid,0,KO001348
FALSE,Toluate,0,KO001348
FALSE,Crithminic acid,0,KO001348
FALSE,p-Toluic acid,0,KO001348
FALSE,p-Toluate,0,KO001348
FALSE,4-Methylbenzoate,0,KO001349
FALSE,Toluenecarboxylic acid,0,KO001349
FALSE,4-Methylbenzoic acid,0,KO001349
FALSE,Toluate,0,KO001349
FALSE,Crithminic acid,0,KO001349
FALSE,p-Toluic acid,0,KO001349
FALSE,p-Toluate,0,KO001349
FALSE,4-Methylbenzoate,0,KO001350
FALSE,Toluenecarboxylic acid,0,KO001350
FALSE,4-Methylbenzoic acid,0,KO001350
FALSE,Toluate,0,KO001350
FALSE,Crithminic acid,0,KO001350
FALSE,p-Toluic acid,0,KO001350
FALSE,p-Toluate,0,KO001350
FALSE,4-Methylbenzoate,0,KO001351
FALSE,Toluenecarboxylic acid,0,KO001351
FALSE,4-Methylbenzoic acid,0,KO001351
FALSE,Toluate,0,KO001351
FALSE,Crithminic acid,0,KO001351
FALSE,p-Toluic acid,0,KO001351
FALSE,p-Toluate,0,KO001351
FALSE,3-Methylbenzoate,0,KO001352
FALSE,m-Toluylic acid,0,KO001352
FALSE,m-Toluic Acid,0,KO001352
FALSE,beta-Bethylbenzoic acid,0,KO001352
FALSE,m-Methylbenzoate,0,KO001352
FALSE,3-Methylbenzoic acid,0,KO001352
FALSE,3-Methylbenzoate,0,KO001353
FALSE,m-Toluylic acid,0,KO001353
FALSE,m-Toluic Acid,0,KO001353
